"activityId" "subjectId" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "activityType"
1 30 0.3438135 -0.022966928 -0.066413201 -0.35389382 -0.16687132 -0.13250202 0.95846489 -0.17731277 -0.035400467 -0.98703987 -0.96763871 -0.93815482 -0.21543759 -0.037990771 -0.23962188 -0.3912748 -0.36255057 -0.52756189 -0.014665363 0.023774013 0.091755998 -0.46733126 -0.051701181 -0.25187758 0.027376537 -0.18122298 -0.081538825 -0.55490676 -0.51102097 -0.50201279 -0.20371249 -0.35461233 -0.20371249 -0.35461233 -0.38767243 -0.38956281 -0.11082601 -0.32535544 -0.51338956 -0.55760848 -0.35727302 -0.23935954 -0.30006614 -0.35244949 -0.18250815 -0.11337623 -0.23690578 -0.07836764 -0.10993175 -0.43491698 -0.38343957 -0.46458409 -0.39931206 -0.38282807 -0.59064554 -0.418248 -0.27058711 -0.13727504 -0.48264312 -0.17535373 -0.29715176 -0.4702108 0.010595083 -0.30591926 -0.19213052 -0.39526631 -0.32245661 -0.35286331 -0.45552234 -0.025778066 -0.36105634 -0.43191521 0.14161287 -0.4128517 -0.3819006 -0.11363013 -0.55825453 -0.58799889 -0.053208271 "WALKING"
1 26 0.34501515 -0.03274426 -0.041711451 -0.13739447 -0.075698225 -0.37604968 0.96661307 -0.14071312 0.092203673 -0.98088072 -0.97998705 -0.89840374 -0.014535313 -0.11326574 -0.15390639 -0.16056975 -0.18590091 -0.47364925 -0.026256176 -0.0027368049 0.077776425 -0.46703972 -0.58229786 -0.2234933 0.041039694 -0.070174042 -0.28656498 -0.4015523 -0.57688741 -0.3416287 -0.082859155 -0.28669684 -0.082859155 -0.28669684 -0.18597246 -0.27221597 -0.3581928 -0.50048606 -0.49658998 -0.53416446 -0.18735351 -0.11068675 -0.39302519 -0.11842896 -0.11558843 -0.41619882 -0.45450371 -0.062506185 0.29816106 -0.20866868 -0.25585749 -0.43795569 -0.18411013 -0.16285666 -0.50654277 -0.13547001 -0.37798717 -0.13578331 -0.32480913 -0.55187358 -0.17298257 -0.51215728 -0.60520844 -0.31169425 -0.12355979 0.12624301 0.073883399 -0.2639818 -0.41040899 0.16714616 -0.22993004 -0.33385523 0.20369624 -0.52062234 -0.57261193 0.25568975 -0.55003151 -0.5461237 0.14715851 "WALKING"
1 30 0.33988295 -0.03229685 -0.078709626 -0.34483551 -0.23438442 -0.072484746 0.96203946 -0.17877306 -0.034104084 -0.98520503 -0.97776108 -0.93103292 -0.16301999 -0.24041974 -0.17828944 -0.39158474 -0.38954304 -0.52767234 -0.052463403 0.025560503 0.11201356 -0.51627335 -0.0481898 -0.2298107 0.069431493 -0.034820914 -0.15351945 -0.54599312 -0.50936239 -0.50142644 -0.18665198 -0.39441905 -0.18665198 -0.39441905 -0.3829236 -0.42754272 -0.12402384 -0.33410184 -0.51457379 -0.5456599 -0.36719361 -0.27316597 -0.30132411 -0.33612779 -0.26219546 -0.030484758 -0.42418842 0.20598526 -0.30752197 -0.4037736 -0.39123705 -0.46381952 -0.43333953 -0.43178445 -0.59168246 -0.36572729 -0.24605354 -0.18829966 -0.46834642 -0.19632349 -0.28314193 -0.53382019 0.026140598 -0.28343085 0.091045641 -0.38385734 -0.34610986 -0.38136542 -0.49558943 -0.099776992 -0.38813397 -0.48580424 -0.034618092 -0.36261966 -0.42912553 -0.050839504 -0.5373029 -0.58938248 0.065385249 "WALKING"
1 19 0.23433184 0.023597606 -0.12093386 0.1262105 0.19465349 -0.069488276 0.93392228 -0.20059716 -0.16370578 -0.98803434 -0.97931434 -0.96484474 0.26626346 -0.14188237 0.3040151 0.16887925 0.042467636 -0.19175859 -0.061935505 -0.030964937 0.033339931 0.0079887359 -0.029551426 -0.068773031 -0.51416315 -0.20381788 0.2438223 0.13834159 -0.16259977 -0.078653175 0.20674224 -0.024305012 0.20674224 -0.024305012 0.14479242 -0.01523952 0.1580398 -0.038157722 -0.067606357 -0.16129307 0.053197277 0.082387151 -0.026512988 0.1537099 0.17562438 -0.17318038 -0.41801332 -0.050500641 0.44300853 0.063396286 -0.046950458 -0.086738155 0.17492273 0.071803419 -0.29775942 -0.3586247 -0.199425 0.11231966 0.24609592 0.019719119 0.07498262 -0.067777117 -0.068191811 -0.20619748 0.091824846 0.070364533 0.18517684 0.092136959 -0.2483304 0.2495841 0.00074324118 -0.043264907 0.098118261 -0.072387496 -0.18073828 0.18243771 -0.16563945 -0.21422472 0.077451263 "WALKING"
1 26 0.29240628 0.0098100114 -0.10117651 -0.45345956 -0.28629816 -0.34584007 0.95966947 -0.15456431 0.10181212 -0.9835062 -0.93953945 -0.97201924 -0.028360229 -0.1467393 0.19095834 -0.34550004 -0.35854291 -0.4846724 0.40172656 -0.19160226 0.11422316 -0.52760567 -0.53277296 -0.47795787 -0.2881919 0.015295296 -0.10896467 -0.44980528 -0.57429918 -0.56436267 -0.36730082 -0.38132625 -0.36730082 -0.38132625 -0.38479133 -0.27099251 -0.30928764 -0.3780054 -0.54750968 -0.56395879 -0.41343421 -0.29649244 -0.40653861 -0.46999158 -0.32561619 -0.36363666 -0.24392704 -0.073163451 0.10893379 -0.34792492 -0.39106369 -0.48157053 -0.40278775 -0.3654462 -0.48613856 -0.0082722942 -0.42080966 -0.34470545 -0.3390647 -0.53248364 -0.46555416 -0.5888854 -0.53620928 -0.52970751 0.041813991 0.08272552 -0.11684565 -0.3887795 -0.47283011 -0.010028173 -0.31804083 -0.21037403 0.28071755 -0.4442862 -0.43929714 -0.09489133 -0.62561734 -0.51844591 0.22217276 "WALKING"
1 10 0.18446909 -0.03659856 -0.083108213 -0.26596968 0.091588544 -0.42826116 0.95524463 -0.20401678 0.044092625 -0.93340429 -0.91866405 -0.95589178 -0.12958643 0.076243797 0.25155046 -0.16371012 0.16171279 -0.53739277 0.24586665 -0.2121871 0.031288052 -0.35960188 -0.34590777 -0.16510469 -0.12287046 -0.22801395 0.21170934 -0.36554701 -0.53205986 -0.22439843 -0.18506772 -0.15775954 -0.18506772 -0.15775954 -0.20942205 0.057648155 -0.15132118 -0.3242822 -0.4541831 -0.45434598 -0.15066047 0.15955815 -0.43682828 -0.31666475 -0.016332947 -0.46915589 -0.23450452 0.063221964 0.43165261 -0.14957762 0.085938362 -0.49899433 -0.25772091 0.1681762 -0.57339828 -0.22077197 -0.27742019 0.11792412 -0.25077087 -0.35161212 0.0086059022 -0.39524571 -0.3469991 -0.30705803 -0.2449891 -0.059428124 0.0045299422 -0.14063105 -0.29835774 -0.013904647 -0.03785345 0.1624846 -0.31733461 -0.34258953 -0.42869921 0.07482155 -0.49660481 -0.43940569 -0.19268379 "WALKING"
1 3 0.34005104 -0.025916701 -0.10771677 -0.30317176 -0.089110599 -0.42132441 0.92244695 -0.25765402 -0.16680179 -0.98325887 -0.98874469 -0.96875459 0.2325521 -0.2036386 -0.10486 -0.15437462 -0.029784001 -0.50278971 -0.041904776 -0.031502648 0.034027032 -0.54059788 -0.48345789 -0.42952764 -0.18046238 -0.080994535 -0.16919163 -0.34418563 -0.56048656 -0.55777764 -0.22784657 -0.31706337 -0.22784657 -0.31706337 -0.19481 -0.11563949 -0.40087495 -0.56156633 -0.49986511 -0.55331074 -0.25401676 -0.1179922 -0.43738954 -0.32346089 -0.13128148 -0.45830054 -0.30632854 0.17156364 0.078319038 -0.27066036 -0.17398627 -0.50343173 -0.11273166 0.058725186 -0.50085276 -0.33602547 -0.2437766 -0.28336089 -0.43142794 -0.50520821 -0.39281357 -0.57530196 -0.47405322 -0.49415559 -0.0095888825 -0.11855105 -0.084337397 -0.32097127 -0.42056159 0.098035799 -0.21952251 -0.00024622076 -0.11280693 -0.57733469 -0.62630244 0.15142498 -0.60480285 -0.52119512 0.059967859 "WALKING"
1 30 0.24656605 -0.040010542 -0.10800696 -0.38612458 -0.17868556 -0.11905986 0.96659229 -0.16505058 -0.036919315 -0.97854998 -0.97335908 -0.95884346 -0.048218321 0.07374381 0.082177065 -0.43941162 -0.31635683 -0.51578346 0.0048187373 -0.16025311 0.062448622 -0.45845623 -0.038756387 -0.20456988 0.065536191 -0.16305644 -0.24730899 -0.51669979 -0.5331142 -0.48767052 -0.22841611 -0.34831815 -0.22841611 -0.34831815 -0.39761295 -0.3896573 -0.091164515 -0.3095003 -0.51526621 -0.56863955 -0.40221186 -0.24880987 -0.30004512 -0.37979046 -0.19473087 -0.094766379 -0.37784017 -0.15127561 -0.080629164 -0.44786337 -0.36907387 -0.45819589 -0.48107556 -0.30344173 -0.5724924 -0.30469659 -0.3496683 -0.19948357 -0.41122254 -0.23176468 -0.22495418 -0.47646914 0.056475989 -0.27060464 -0.15125477 -0.3343266 -0.077807749 -0.38089632 -0.43155563 -0.090053634 -0.36202016 -0.42906807 0.17319811 -0.35902568 -0.39349461 0.080201213 -0.56617251 -0.60253747 0.024497816 "WALKING"
1 14 0.27934767 0.0027456937 -0.12815535 -0.43183091 -0.030685851 -0.04462207 0.82601189 -0.26060468 -0.3862025 -0.97732298 -0.96571312 -0.96154173 0.090633382 0.16332333 -0.0606743 -0.50676447 -0.30938098 -0.50846401 -0.00051861245 -0.12209249 0.044673062 -0.56378922 -0.062819128 -0.16216761 -0.13286871 -0.082117238 0.08723872 -0.55467083 -0.58406802 -0.56402279 -0.16748387 -0.47311446 -0.16748387 -0.47311446 -0.40123624 -0.47355617 -0.16386623 -0.23788361 -0.54841316 -0.66602781 -0.46956121 -0.14035681 -0.24734078 -0.41750319 -0.037299895 -0.015563829 -0.53913907 -0.068641615 -0.23458427 -0.52082382 -0.32858094 -0.45483484 -0.53593359 -0.33564339 -0.56071162 -0.40552044 -0.37096343 -0.43140357 -0.48294311 -0.28778337 -0.28392432 -0.58995747 0.045944031 -0.20246892 -0.31876287 -0.5243071 -0.47422377 -0.47295248 -0.55448334 0.084932349 -0.46467638 -0.48805997 0.019805426 -0.37847898 -0.27693208 -0.1208578 -0.65073397 -0.7070452 0.23851471 "WALKING"
1 30 0.27086507 -0.0056529978 -0.11704881 -0.38262583 -0.17997613 -0.21335999 0.96286764 -0.17499532 -0.030676831 -0.97940312 -0.97080354 -0.96311495 0.11843534 0.084851484 -0.035027869 -0.4348782 -0.29667955 -0.61147305 -0.041204387 -0.13025685 0.087764312 -0.40852226 -0.054589811 -0.27375151 -0.092904489 0.061350148 0.046715831 -0.55756626 -0.56147651 -0.54872556 -0.24147144 -0.40801071 -0.24147144 -0.40801071 -0.41695865 -0.41647337 -0.082439945 -0.35253751 -0.54629125 -0.61381596 -0.41305493 -0.2662633 -0.4210651 -0.37092956 -0.18837049 -0.17186392 -0.50145414 -0.027525513 -0.1907398 -0.45381467 -0.34167359 -0.5704372 -0.4651744 -0.29360291 -0.65094316 -0.4120764 -0.25900332 -0.25169322 -0.47684007 -0.27905209 -0.35812866 -0.40088352 0.054092818 -0.31443775 -0.33346323 -0.41324858 -0.27903914 -0.42821627 -0.48833151 0.038241866 -0.4317128 -0.40048888 -0.024257857 -0.47137451 -0.38600634 -0.10984642 -0.63024448 -0.61927567 0.02121031 "WALKING"
1 26 0.2537673 -0.016602346 -0.083499807 -0.4343975 -0.24165333 -0.35371267 0.9551722 -0.14324703 0.10596208 -0.98194693 -0.98302908 -0.95579055 -0.13540993 0.13871957 0.097408079 -0.37732708 -0.31373522 -0.44249429 0.17813656 -0.19550722 0.080922842 -0.5970215 -0.55997523 -0.43600987 0.025645699 -0.25304874 0.0061786859 -0.46587286 -0.58016373 -0.52607691 -0.3283099 -0.4385852 -0.3283099 -0.4385852 -0.36117002 -0.29128733 -0.43652662 -0.54356085 -0.52292538 -0.63060914 -0.39424302 -0.32410802 -0.38633103 -0.45093676 -0.24810103 -0.38650023 -0.15485142 -0.06704189 0.24824213 -0.39300213 -0.4177596 -0.43741297 -0.41649719 -0.2490812 -0.44572588 -0.027979712 -0.37988661 -0.11221257 -0.48505995 -0.57328048 -0.43466091 -0.63252091 -0.55498738 -0.48790237 -0.014164819 0.16272599 -0.16011129 -0.40639323 -0.54428395 0.11976649 -0.31457957 -0.26535128 0.29469449 -0.56333529 -0.60847411 0.093220427 -0.67257013 -0.60056221 0.15016675 "WALKING"
1 11 0.25233321 -0.0060459163 -0.11609946 -0.37450566 0.070671018 -0.5733913 0.9574925 -0.21097692 0.095628578 -0.97903775 -0.97641196 -0.97084561 -0.0020850058 0.33087037 0.17805604 -0.36300048 -0.073395311 -0.73087006 -0.080614582 0.012723011 0.02348189 -0.55757987 -0.44740235 -0.44683352 -0.23001793 -0.0028535526 0.25018122 -0.50960703 -0.70161274 -0.55350097 -0.2218495 -0.48756449 -0.2218495 -0.48756449 -0.32382463 -0.37378327 -0.39574292 -0.54289755 -0.59853066 -0.74231857 -0.34117542 0.025435729 -0.64772529 -0.38807219 0.026730003 -0.56695393 -0.51385006 0.045133655 0.12347326 -0.41245959 -0.18898049 -0.7281772 -0.36759181 -0.010205221 -0.73177146 -0.55333448 -0.51781836 -0.32989429 -0.47796414 -0.55181003 -0.35598814 -0.58343069 -0.39552879 -0.53061697 -0.18026465 -0.39850225 0.097637357 -0.47624259 -0.57310715 0.17494359 -0.37878419 -0.37094745 0.079066357 -0.58896754 -0.58961348 -0.13347103 -0.74866799 -0.75168339 0.081684842 "WALKING"
1 3 0.29782733 -0.0038733054 -0.088706907 -0.4550482 0.0026094191 -0.39299478 0.93165632 -0.26174685 -0.18065237 -0.97558165 -0.9893439 -0.96362368 0.12509011 0.015369232 0.043992246 -0.36504052 0.075135071 -0.56863063 -0.025282583 -0.0514301 0.047652233 -0.56985835 -0.56595706 -0.489908 -0.1526206 -0.022782694 -0.022050519 -0.39722099 -0.63962703 -0.56274524 -0.29481277 -0.3624818 -0.29481277 -0.3624818 -0.29405279 -0.15862293 -0.47126934 -0.59014622 -0.58213129 -0.56408639 -0.45407009 -0.063692691 -0.46040562 -0.45533365 -0.026557901 -0.40355041 -0.23932232 0.15714833 -0.00056210721 -0.41889916 -0.076205151 -0.53769212 -0.36507491 0.16511883 -0.59699528 -0.30121608 -0.35687557 -0.14801023 -0.44746556 -0.59709849 -0.48525013 -0.60869204 -0.55076378 -0.53796085 0.016669489 -0.098662153 -0.13769723 -0.30904958 -0.49347682 0.20129677 -0.20639557 -0.10506232 0.2368668 -0.60833852 -0.64809269 0.25359018 -0.62812892 -0.52000662 0.052256793 "WALKING"
1 30 0.24674815 -0.025736898 -0.1130089 -0.38925256 -0.22979644 -0.15543283 0.96177715 -0.17462545 -0.035115968 -0.98632486 -0.96658085 -0.96054438 0.022038971 0.3418765 -0.033421485 -0.45061369 -0.33804718 -0.54827691 0.06277149 -0.1707081 0.041093621 -0.44436543 -0.026162692 -0.22653383 -0.10218408 -0.019178592 0.11577998 -0.4820855 -0.51765888 -0.51060837 -0.25876957 -0.33817716 -0.25876957 -0.33817716 -0.42020213 -0.40911325 -0.070203915 -0.335593 -0.50726245 -0.54150633 -0.41750914 -0.21598762 -0.33710401 -0.37836019 -0.28575256 -0.12847154 -0.47812451 0.24029085 -0.20043526 -0.46690218 -0.38192012 -0.50136767 -0.48241708 -0.33346208 -0.59354317 -0.34865558 -0.42313541 -0.29941567 -0.44563675 -0.2467255 -0.31091114 -0.4507246 0.081250352 -0.27143086 -0.21547862 -0.52089353 -0.35513303 -0.41194992 -0.40260589 -0.14402119 -0.3947668 -0.43087375 -0.0046014403 -0.45143449 -0.37344176 -0.1298361 -0.56760486 -0.54005053 -0.1518897 "WALKING"
1 1 0.22009445 -0.021543101 -0.15073743 -0.28176717 0.19933832 -0.31132134 0.93555671 -0.29665225 -0.097171344 -0.97460663 -0.97086558 -0.95501836 0.2412584 0.37539899 -0.11450004 0.012018162 0.087690428 -0.49750756 0.0030973537 -0.16231035 0.10426874 -0.49509146 -0.048135024 -0.35844309 -0.053992067 0.17376692 0.035574074 -0.22841566 -0.24097643 -0.38866221 -0.12347428 -0.20854601 -0.12347428 -0.20854601 -0.098157048 0.061018755 -0.19576535 -0.13568945 -0.27474945 -0.25936612 -0.16858842 0.18412037 -0.36639387 -0.33156171 0.13151135 -0.33492936 -0.1586194 0.15337625 0.0067308366 -0.076262484 0.009817568 -0.47620665 0.014248079 0.10144148 -0.51608627 -0.15852304 -0.31722924 -0.25718733 -0.39684487 -0.063855442 -0.2515676 -0.52674699 -0.045277349 -0.4563132 -0.048097893 -0.024544989 -0.01684757 -0.084491887 -0.41140777 0.37376552 0.080079037 0.030710622 0.15960962 -0.11450055 -0.30466357 0.35167945 -0.23807571 -0.34225675 0.30709433 "WALKING"
1 3 0.20035178 -0.034791181 -0.18126558 -0.36537155 -0.025414502 -0.3802458 0.93829529 -0.24670136 -0.14499229 -0.91924675 -0.89842143 -0.81451423 0.1740576 0.19625046 0.15481773 -0.30971312 0.019989735 -0.53163314 0.31270355 -0.27091647 -0.097349273 -0.54812971 -0.59805674 -0.48586504 -0.10488579 0.013799576 0.026291207 -0.3820225 -0.61016753 -0.43573046 -0.24598312 -0.30838466 -0.24598312 -0.30838466 -0.30581338 -0.089316399 -0.37507897 -0.46797514 -0.55426011 -0.50407064 -0.35674381 0.024281606 -0.3932817 -0.36872487 -0.1151032 -0.4224213 -0.39457126 0.18605381 -0.0089755265 -0.36656615 -0.046266983 -0.51583317 -0.31144913 0.025371584 -0.54491918 -0.28529808 -0.18647979 -0.3857437 -0.39795856 -0.56093286 -0.362598 -0.59609558 -0.62566316 -0.58049081 -0.13046884 0.11772589 0.068520347 -0.21610562 -0.47314554 0.15820758 -0.077467659 -0.10424381 0.094072843 -0.48022656 -0.55176483 0.031384682 -0.54519819 -0.48807341 -0.15725188 "WALKING"
1 2 0.24987037 -0.0075291689 -0.093297657 -0.45026744 -0.18882776 -0.50604157 0.89868855 -0.34695944 0.14818904 -0.9556945 -0.98216348 -0.98246572 0.19044537 0.016303022 0.10835571 -0.23313977 -0.032157542 -0.62351815 -0.013696847 -0.067533605 0.093010969 -0.62175537 -0.53990914 -0.52248984 0.15570875 -0.22623629 -0.092649876 -0.49088946 -0.52529212 -0.4345839 -0.36436542 -0.42844073 -0.36436542 -0.42844073 -0.32205097 -0.062622966 -0.50405947 -0.56612268 -0.54166287 -0.46016945 -0.31843378 -0.14102903 -0.53976435 -0.51184547 -0.26711414 -0.52585135 -0.17563915 0.17336033 -0.026306396 -0.2388149 -0.14428665 -0.62302128 -0.29699251 0.025243829 -0.62249689 -0.073527529 -0.33647837 -0.354279 -0.44861928 -0.49424709 -0.39967089 -0.67922232 -0.57379391 -0.61419645 0.18472844 0.24456731 0.061842913 -0.35018188 -0.56646468 0.43850844 -0.13964576 0.020950755 0.17749717 -0.52025914 -0.68313284 0.356968 -0.48571849 -0.46488233 0.012734557 "WALKING"
1 21 0.26015523 -0.040401299 -0.1502772 -0.35949239 0.012516817 -0.22044158 0.87005623 -0.36468948 -0.19336667 -0.98598412 -0.97608462 -0.96297911 -0.038673511 0.27873047 -0.07256152 -0.18141716 -0.15239376 -0.43310023 0.061637943 -0.15368974 0.034429816 -0.45083244 -0.43754738 -0.34282831 0.011429514 -0.016144425 -0.098082603 -0.27176903 -0.51789996 -0.50790229 -0.18273361 -0.35086403 -0.18273361 -0.35086403 -0.20610212 -0.18479229 -0.31554011 -0.45912272 -0.46317915 -0.47314834 -0.35525708 0.0061246365 -0.34154135 -0.36108874 -0.04802715 -0.21697729 -0.17162924 0.049393855 0.15454233 -0.27768144 -0.21616185 -0.41063827 -0.15586064 -0.13823998 -0.45275536 -0.16545404 -0.50461388 -0.34866013 -0.2554804 -0.40822768 -0.29647656 -0.51356054 -0.4604369 -0.41877695 -0.063909365 -0.050533975 -0.2360876 -0.33593079 -0.45995452 0.1090764 -0.26043254 -0.10093494 0.13008468 -0.44170579 -0.56842387 0.41365261 -0.50903933 -0.46476606 0.34134718 "WALKING"
1 5 0.25320911 -0.045520017 -0.1412063 -0.18321236 0.13575147 -0.38174928 0.97695872 -0.13849663 0.024611068 -0.98329559 -0.97840885 -0.96220935 -0.1820859 0.15876257 -0.24616008 -0.27490574 -0.042401471 -0.52221563 0.026830861 -0.090996068 0.13484445 -0.54159561 -0.41080445 -0.20773074 -0.10112526 0.16862962 0.056357745 -0.2990266 -0.47223516 0.061252823 -0.054564189 -0.33292979 -0.054564189 -0.33292979 -0.2274879 -0.27150284 -0.32488646 -0.45891883 -0.33884854 -0.37504494 -0.24429504 0.049241755 -0.36792519 -0.16026607 0.10810726 -0.44057642 -0.30880915 -0.080451357 0.16669558 -0.3221207 -0.13586404 -0.48947795 -0.2893943 -0.0035250065 -0.55222598 -0.47096978 -0.58303628 -0.35375834 -0.41226384 -0.42500512 -0.100577 -0.58263174 -0.40629876 -0.31863875 0.0052229309 0.12891562 0.19962569 -0.20469554 -0.52173822 0.29795246 -0.24387413 -0.31255373 0.025270167 -0.43742535 -0.57123371 0.42610017 -0.4496756 -0.32999192 -0.029571173 "WALKING"
1 26 0.41469289 -0.020183722 -0.1088864 -0.25233049 -0.001867533 -0.3108544 0.95168437 -0.11665577 0.11082801 -0.9711244 -0.97364375 -0.98314266 0.25661506 -0.04183425 -0.21347388 -0.31730993 -0.17554928 -0.35860404 -0.026316698 -0.10920303 0.067800696 -0.37126077 -0.63835476 -0.20805784 -0.19647778 0.047697861 -0.23199033 -0.2840932 -0.68804767 -0.41136893 -0.11485302 -0.41467181 -0.11485302 -0.41467181 -0.22503199 -0.30836577 -0.30911216 -0.49375249 -0.49336843 -0.66809341 -0.26236322 -0.042825754 -0.31947467 -0.24833443 -0.043417027 -0.36143872 -0.42722876 -0.1378446 0.270512 -0.37715502 -0.23441689 -0.38399667 -0.31544485 -0.16525269 -0.3353899 -0.38762953 -0.46633095 -0.31123099 -0.22864817 -0.65288594 -0.22842924 -0.41672365 -0.63213433 -0.27378852 -0.17096113 0.047368938 -0.017953787 -0.38618895 -0.52191894 0.073691241 -0.28115155 -0.34689057 0.062422733 -0.5108736 -0.56931098 0.24656752 -0.63494268 -0.73991503 0.56102957 "WALKING"
1 22 0.24055274 -0.031507914 -0.046823064 0.0015968597 0.21513405 -0.15192311 0.93564121 -0.23835 0.098689905 -0.97670692 -0.98008869 -0.94582531 -0.19914914 0.27188596 -0.14257462 -0.012965601 0.58792982 -0.37780727 -0.098564978 0.064967167 0.16129417 -0.35950843 -0.54085085 -0.21160795 -0.13099799 -0.11869614 -0.025717963 -0.16891988 -0.71465465 -0.29159451 0.10249677 -0.070863578 0.10249677 -0.070863578 0.07168065 0.24171954 -0.27546052 -0.42194285 -0.48052361 -0.527464 -0.0870403 0.41283888 -0.29208279 0.034516227 0.015533656 -0.14422109 -0.11702557 0.62146634 0.23289587 -0.10333185 0.619104 -0.35213314 -0.006482274 0.43096361 -0.40052947 -0.18311008 0.1861151 -0.019434602 -0.17769257 -0.59008982 -0.14544942 -0.41723232 -0.5160427 -0.30658642 -0.11272488 -0.33247914 -0.042214808 0.050139575 -0.29128727 0.34255597 0.16605585 0.32540341 0.26895662 -0.50151373 -0.46749271 0.14401058 -0.58766534 -0.48886284 0.1109978 "WALKING"
1 30 0.27775839 0.0059125598 -0.099937872 -0.43806413 -0.19201404 -0.17769728 0.9646992 -0.16858052 -0.035168797 -0.98916337 -0.96372298 -0.9573108 0.070365089 -0.0025509905 0.021118478 -0.45943875 -0.31037307 -0.60841527 -0.032107453 -0.060750327 0.10136023 -0.44466772 -0.098718683 -0.2585809 -0.12507185 -0.030184967 -0.0049083353 -0.55215834 -0.57988687 -0.52546894 -0.26157404 -0.45783177 -0.26157404 -0.45783177 -0.4329582 -0.42857101 -0.13815588 -0.30380738 -0.55570932 -0.61603714 -0.48000107 -0.23218898 -0.38934214 -0.42223681 -0.22186864 -0.13663604 -0.42487875 0.035333888 -0.19385941 -0.49679955 -0.31044838 -0.54587919 -0.46797978 -0.36042305 -0.6729976 -0.28376959 -0.015974488 -0.19554073 -0.49210749 -0.30924443 -0.35672914 -0.44089023 0.0034342823 -0.29680959 -0.23131897 -0.48372159 -0.34313458 -0.42139837 -0.56323275 0.11914097 -0.41631256 -0.44590486 0.23059369 -0.44771405 -0.33084761 -0.17166996 -0.62370876 -0.63290473 -0.021733317 "WALKING"
1 10 0.31825459 0.012001973 -0.064686206 -0.15096871 0.076602097 -0.38547663 0.95210821 -0.22135477 0.044034754 -0.93690307 -0.96733845 -0.9634771 0.47908576 -0.15387302 0.018849185 -0.097498269 0.25830989 -0.53544888 0.02364463 -0.13201097 0.10385146 -0.44315921 -0.32278848 -0.126938 -0.12632182 -0.093172088 0.051923927 -0.33493565 -0.47710402 -0.16894226 -0.086376927 -0.1616678 -0.086376927 -0.1616678 -0.11179038 0.053887415 -0.19870827 -0.46847111 -0.39079537 -0.44142211 -0.10359715 0.18038041 -0.44935345 -0.17031015 -0.052452827 -0.3984737 -0.15510129 0.19819247 0.14224709 -0.13541827 0.24211748 -0.50647739 -0.13755825 0.18754631 -0.56169859 -0.21685517 0.075039019 0.09459632 -0.30401163 -0.36687169 -0.050211081 -0.48734716 -0.30165396 -0.23341274 -0.13009463 0.079701546 -0.16224602 -0.09478013 -0.33179363 0.18565212 -0.050882037 0.17432511 -0.23607548 -0.43697629 -0.5884223 0.33230639 -0.48143152 -0.43039114 0.17840847 "WALKING"
